tsp-problem-100-100-100-25-1.txt,9053.18,600000
tsp-problem-100-100-100-5-1.txt,9893.21,600000
tsp-problem-100-1000-100-25-1.txt,9235.99,600000
tsp-problem-100-1000-100-5-1.txt,9919.07,600000
tsp-problem-100-2000-100-25-1.txt,9603.99,600000
tsp-problem-100-2000-100-5-1.txt,9938.36,600000
tsp-problem-100-4000-100-25-1.txt,9150.45,600000
tsp-problem-100-4000-100-5-1.txt,9894.95,600000
tsp-problem-100-500-100-25-1.txt,8992.88,600001
tsp-problem-100-500-100-5-1.txt,9980.34,29026932
